GEO_ID,NAME,DP03_0062E,DP03_0062M,DP03_0062PE,DP03_0062PM,DP03_0063E,DP03_0063M,DP03_0063PE,DP03_0063PM
0500000US48153,"Floyd County, Texas",48555,5620,(X),(X),57642,6194,(X),(X)
0500000US48155,"Foard County, Texas",46354,8925,(X),(X),60131,10804,(X),(X)
0500000US48157,"Fort Bend County, Texas",95561,1694,(X),(X),123548,2240,(X),(X)
0500000US48159,"Franklin County, Texas",52944,6279,(X),(X),67848,6727,(X),(X)
0500000US48161,"Freestone County, Texas",48731,5100,(X),(X),67181,4457,(X),(X)
0500000US48163,"Frio County, Texas",42476,5003,(X),(X),63369,8449,(X),(X)
0500000US48165,"Gaines County, Texas",59032,5358,(X),(X),74857,8891,(X),(X)
0500000US48167,"Galveston County, Texas",69369,1866,(X),(X),95026,2024,(X),(X)
0500000US48169,"Garza County, Texas",55039,14840,(X),(X),71609,16663,(X),(X)
0500000US48171,"Gillespie County, Texas",58325,4646,(X),(X),80569,6904,(X),(X)
0500000US48173,"Glasscock County, Texas",75833,17605,(X),(X),94304,17804,(X),(X)
0500000US48175,"Goliad County, Texas",60492,4435,(X),(X),76236,7712,(X),(X)
0500000US48177,"Gonzales County, Texas",53006,3721,(X),(X),73239,5282,(X),(X)
0500000US48179,"Gray County, Texas",47170,4894,(X),(X),66873,4590,(X),(X)
0500000US48181,"Grayson County, Texas",54370,1905,(X),(X),70460,1797,(X),(X)
0500000US48183,"Gregg County, Texas",49287,1254,(X),(X),67886,2223,(X),(X)
0500000US48185,"Grimes County, Texas",50298,4135,(X),(X),72230,7656,(X),(X)
0500000US48187,"Guadalupe County, Texas",70931,1953,(X),(X),86049,1964,(X),(X)
0500000US48189,"Hale County, Texas",47080,2713,(X),(X),56831,2830,(X),(X)
0500000US48191,"Hall County, Texas",32921,3335,(X),(X),54817,9379,(X),(X)
0500000US48193,"Hamilton County, Texas",47500,9960,(X),(X),70251,9716,(X),(X)
0500000US48195,"Hansford County, Texas",39229,4633,(X),(X),54819,5591,(X),(X)
0500000US48197,"Hardeman County, Texas",42238,10049,(X),(X),56979,6054,(X),(X)
0500000US48199,"Hardin County, Texas",59105,3317,(X),(X),77772,3856,(X),(X)
0500000US48201,"Harris County, Texas",60146,474,(X),(X),89270,560,(X),(X)
0500000US48203,"Harrison County, Texas",51202,2234,(X),(X),68884,3994,(X),(X)
0500000US48205,"Hartley County, Texas",59280,9890,(X),(X),73285,8451,(X),(X)
0500000US48207,"Haskell County, Texas",46013,4336,(X),(X),53831,4186,(X),(X)
0500000US48209,"Hays County, Texas",65935,1872,(X),(X),85397,2556,(X),(X)
0500000US48211,"Hemphill County, Texas",63778,8931,(X),(X),79573,9634,(X),(X)
0500000US48213,"Henderson County, Texas",45798,1788,(X),(X),64314,2195,(X),(X)
0500000US48215,"Hidalgo County, Texas",38398,891,(X),(X),56090,1140,(X),(X)
0500000US48217,"Hill County, Texas",48823,2959,(X),(X),65716,3013,(X),(X)
0500000US48219,"Hockley County, Texas",48116,2342,(X),(X),65147,3021,(X),(X)
0500000US48221,"Hood County, Texas",59049,3646,(X),(X),80447,3540,(X),(X)
0500000US48223,"Hopkins County, Texas",51877,2465,(X),(X),69253,3988,(X),(X)
0500000US48225,"Houston County, Texas",34297,2898,(X),(X),47354,3109,(X),(X)
0500000US48227,"Howard County, Texas",51528,2638,(X),(X),71173,5054,(X),(X)
0500000US48229,"Hudspeth County, Texas",29318,7647,(X),(X),45074,9983,(X),(X)
0500000US48231,"Hunt County, Texas",51928,1501,(X),(X),67512,2167,(X),(X)
0500000US48233,"Hutchinson County, Texas",50651,3341,(X),(X),65818,3636,(X),(X)
0500000US48235,"Irion County, Texas",54706,15653,(X),(X),75706,11853,(X),(X)
0500000US48237,"Jack County, Texas",51700,3382,(X),(X),68400,5184,(X),(X)
0500000US48239,"Jackson County, Texas",60276,5630,(X),(X),71786,4563,(X),(X)
0500000US48241,"Jasper County, Texas",46088,4446,(X),(X),64734,4613,(X),(X)
0500000US48243,"Jeff Davis County, Texas",53194,14890,(X),(X),56213,5743,(X),(X)
0500000US48245,"Jefferson County, Texas",48463,1193,(X),(X),68549,1573,(X),(X)
0500000US48247,"Jim Hogg County, Texas",32049,5659,(X),(X),51120,6178,(X),(X)
0500000US48249,"Jim Wells County, Texas",42005,5407,(X),(X),62151,5284,(X),(X)
0500000US48251,"Johnson County, Texas",62066,2041,(X),(X),78174,1867,(X),(X)
0500000US48253,"Jones County, Texas",45694,5639,(X),(X),64904,4668,(X),(X)
0500000US48255,"Karnes County, Texas",52252,4347,(X),(X),83800,8411,(X),(X)
0500000US48257,"Kaufman County, Texas",65390,1830,(X),(X),81752,2295,(X),(X)
0500000US48259,"Kendall County, Texas",82390,5079,(X),(X),120877,8119,(X),(X)
0500000US48261,"Kenedy County, Texas",36125,6795,(X),(X),40908,7879,(X),(X)
0500000US48263,"Kent County, Texas",45926,9347,(X),(X),68737,17787,(X),(X)
0500000US48265,"Kerr County, Texas",52473,2685,(X),(X),73327,5216,(X),(X)
0500000US48267,"Kimble County, Texas",42500,3770,(X),(X),64992,11264,(X),(X)
0500000US48269,"King County, Texas",65125,26021,(X),(X),75557,14602,(X),(X)
0500000US48271,"Kinney County, Texas",31468,6246,(X),(X),49372,8994,(X),(X)
0500000US48273,"Kleberg County, Texas",42021,3663,(X),(X),58413,4650,(X),(X)
0500000US48275,"Knox County, Texas",46146,7394,(X),(X),57553,4746,(X),(X)
0500000US48277,"Lamar County, Texas",43562,2785,(X),(X),59148,2737,(X),(X)
0500000US48279,"Lamb County, Texas",43396,2336,(X),(X),57348,3321,(X),(X)
0500000US48281,"Lampasas County, Texas",58194,3109,(X),(X),73074,4331,(X),(X)
0500000US48283,"La Salle County, Texas",51792,4314,(X),(X),79335,24436,(X),(X)
0500000US48285,"Lavaca County, Texas",53021,3540,(X),(X),77669,4996,(X),(X)
0500000US48287,"Lee County, Texas",55000,5256,(X),(X),67793,5303,(X),(X)
0500000US48289,"Leon County, Texas",44818,6788,(X),(X),80589,13881,(X),(X)
0500000US48291,"Liberty County, Texas",49850,2666,(X),(X),66052,3400,(X),(X)
0500000US48293,"Limestone County, Texas",42680,4009,(X),(X),57409,2962,(X),(X)
0500000US48295,"Lipscomb County, Texas",57372,8099,(X),(X),73911,6374,(X),(X)
0500000US48297,"Live Oak County, Texas",55766,6296,(X),(X),67552,5853,(X),(X)
0500000US48299,"Llano County, Texas",52178,2922,(X),(X),82567,7273,(X),(X)
0500000US48301,"Loving County, Texas",81875,46475,(X),(X),75148,19822,(X),(X)
0500000US48303,"Lubbock County, Texas",50473,1234,(X),(X),71043,1280,(X),(X)
0500000US48305,"Lynn County, Texas",43524,3428,(X),(X),66719,6247,(X),(X)
0500000US48307,"McCulloch County, Texas",45329,6696,(X),(X),58607,5567,(X),(X)
0500000US48309,"McLennan County, Texas",48199,1254,(X),(X),66650,1361,(X),(X)
0500000US48311,"McMullen County, Texas",68750,16747,(X),(X),91265,22670,(X),(X)
0500000US48313,"Madison County, Texas",49428,4164,(X),(X),65516,4258,(X),(X)
0500000US48315,"Marion County, Texas",37283,3024,(X),(X),60527,7724,(X),(X)
0500000US48317,"Martin County, Texas",69722,11169,(X),(X),94582,12904,(X),(X)
0500000US48319,"Mason County, Texas",40708,4263,(X),(X),60697,8606,(X),(X)
0500000US48321,"Matagorda County, Texas",45500,3150,(X),(X),62232,3346,(X),(X)
0500000US48323,"Maverick County, Texas",38035,2789,(X),(X),54137,3947,(X),(X)
0500000US48325,"Medina County, Texas",61059,2853,(X),(X),78044,3563,(X),(X)
0500000US48327,"Menard County, Texas",40606,9606,(X),(X),51494,7624,(X),(X)
0500000US48329,"Midland County, Texas",78888,3668,(X),(X),109874,3823,(X),(X)
0500000US48331,"Milam County, Texas",47081,4092,(X),(X),61094,3977,(X),(X)
0500000US48333,"Mills County, Texas",41827,6224,(X),(X),60535,10487,(X),(X)
0500000US48335,"Mitchell County, Texas",49670,10901,(X),(X),71553,8931,(X),(X)
0500000US48337,"Montague County, Texas",51774,1743,(X),(X),68340,4837,(X),(X)
0500000US48339,"Montgomery County, Texas",77416,1496,(X),(X),110807,2468,(X),(X)
0500000US48341,"Moore County, Texas",51527,2468,(X),(X),63840,3624,(X),(X)
0500000US48343,"Morris County, Texas",42961,2609,(X),(X),56797,5287,(X),(X)
0500000US48345,"Motley County, Texas",43750,7082,(X),(X),62145,8828,(X),(X)
0500000US48347,"Nacogdoches County, Texas",43598,2009,(X),(X),60789,2762,(X),(X)
0500000US48349,"Navarro County, Texas",47920,2701,(X),(X),64220,2848,(X),(X)
0500000US48351,"Newton County, Texas",40950,3016,(X),(X),54380,4199,(X),(X)
0500000US48353,"Nolan County, Texas",44346,4193,(X),(X),66804,5892,(X),(X)
0500000US48355,"Nueces County, Texas",55048,1208,(X),(X),74820,1723,(X),(X)
0500000US48357,"Ochiltree County, Texas",49928,4789,(X),(X),70352,7598,(X),(X)
0500000US48359,"Oldham County, Texas",63315,5160,(X),(X),87324,12084,(X),(X)
0500000US48361,"Orange County, Texas",55700,2395,(X),(X),74104,2571,(X),(X)
0500000US48363,"Palo Pinto County, Texas",45979,4275,(X),(X),64671,4078,(X),(X)
0500000US48365,"Panola County, Texas",51569,1915,(X),(X),67548,5458,(X),(X)
0500000US48367,"Parker County, Texas",74625,2568,(X),(X),97384,2835,(X),(X)
0500000US48369,"Parmer County, Texas",54184,3885,(X),(X),67600,4452,(X),(X)
0500000US48371,"Pecos County, Texas",52282,6993,(X),(X),66605,7212,(X),(X)
0500000US48373,"Polk County, Texas",46182,3512,(X),(X),63446,3241,(X),(X)
0500000US48375,"Potter County, Texas",43157,1520,(X),(X),60730,2085,(X),(X)
0500000US48377,"Presidio County, Texas",27061,6108,(X),(X),39099,4868,(X),(X)
0500000US48379,"Rains County, Texas",49872,3879,(X),(X),65103,4655,(X),(X)
0500000US48381,"Randall County, Texas",67397,2025,(X),(X),86352,1999,(X),(X)
0500000US48383,"Reagan County, Texas",70478,14527,(X),(X),75412,6613,(X),(X)
0500000US48385,"Real County, Texas",34813,6986,(X),(X),48791,6587,(X),(X)
0500000US48387,"Red River County, Texas",37955,3903,(X),(X),50123,3066,(X),(X)
0500000US48389,"Reeves County, Texas",58384,6808,(X),(X),67979,6135,(X),(X)
0500000US48391,"Refugio County, Texas",48112,5652,(X),(X),59434,5013,(X),(X)
0500000US48393,"Roberts County, Texas",73854,12671,(X),(X),88939,12975,(X),(X)
0500000US48395,"Robertson County, Texas",54201,5421,(X),(X),67074,5336,(X),(X)
0500000US48397,"Rockwall County, Texas",94767,3323,(X),(X),114436,3779,(X),(X)
0500000US48399,"Runnels County, Texas",41732,3559,(X),(X),58250,4124,(X),(X)
0500000US48401,"Rusk County, Texas",52329,2398,(X),(X),68838,3071,(X),(X)
0500000US48403,"Sabine County, Texas",33257,3025,(X),(X),54131,4741,(X),(X)
0500000US48405,"San Augustine County, Texas",35509,5831,(X),(X),55145,8334,(X),(X)
0500000US48407,"San Jacinto County, Texas",44658,4204,(X),(X),59016,3498,(X),(X)
0500000US48409,"San Patricio County, Texas",55229,2202,(X),(X),71588,2452,(X),(X)
0500000US48411,"San Saba County, Texas",44698,5395,(X),(X),63072,6740,(X),(X)
0500000US48413,"Schleicher County, Texas",55677,15264,(X),(X),61014,6459,(X),(X)
0500000US48415,"Scurry County, Texas",55889,5767,(X),(X),69935,4561,(X),(X)
0500000US48417,"Shackelford County, Texas",45187,5233,(X),(X),59257,8215,(X),(X)
0500000US48419,"Shelby County, Texas",40764,3638,(X),(X),54312,3670,(X),(X)
0500000US48421,"Sherman County, Texas",56576,5943,(X),(X),71238,6605,(X),(X)
0500000US48423,"Smith County, Texas",53511,1452,(X),(X),73922,1761,(X),(X)
0500000US48425,"Somervell County, Texas",53162,9634,(X),(X),68502,7941,(X),(X)
0500000US48427,"Starr County, Texas",29294,2918,(X),(X),47374,4052,(X),(X)
0500000US48429,"Stephens County, Texas",45336,4604,(X),(X),62311,6249,(X),(X)
0500000US48431,"Sterling County, Texas",59286,14886,(X),(X),66108,8329,(X),(X)
0500000US48433,"Stonewall County, Texas",48000,15538,(X),(X),66282,8100,(X),(X)
0500000US48435,"Sutton County, Texas",60543,12711,(X),(X),71175,8001,(X),(X)
0500000US48437,"Swisher County, Texas",38418,3110,(X),(X),53684,6231,(X),(X)
0500000US48439,"Tarrant County, Texas",64874,547,(X),(X),89207,719,(X),(X)
0500000US48441,"Taylor County, Texas",50818,1577,(X),(X),69401,2042,(X),(X)
0500000US48443,"Terrell County, Texas",33750,12715,(X),(X),48627,11579,(X),(X)
0500000US48445,"Terry County, Texas",44975,5820,(X),(X),62229,4460,(X),(X)
0500000US48447,"Throckmorton County, Texas",44196,12922,(X),(X),62624,10267,(X),(X)
0500000US48449,"Titus County, Texas",46698,3475,(X),(X),59775,2553,(X),(X)
0500000US48451,"Tom Green County, Texas",51675,2309,(X),(X),72478,2769,(X),(X)
0500000US48453,"Travis County, Texas",71767,823,(X),(X),103148,1003,(X),(X)
0500000US48455,"Trinity County, Texas",40407,3033,(X),(X),51359,3106,(X),(X)
0500000US48457,"Tyler County, Texas",43936,3381,(X),(X),57233,3550,(X),(X)
0500000US48459,"Upshur County, Texas",50906,4564,(X),(X),66328,3527,(X),(X)
0500000US48461,"Upton County, Texas",52257,5967,(X),(X),66849,6584,(X),(X)
0500000US48463,"Uvalde County, Texas",41752,3354,(X),(X),53379,3531,(X),(X)
0500000US48465,"Val Verde County, Texas",45521,2689,(X),(X),62212,3884,(X),(X)
0500000US48467,"Van Zandt County, Texas",51935,1845,(X),(X),69340,3503,(X),(X)
0500000US48469,"Victoria County, Texas",55631,2752,(X),(X),76886,2992,(X),(X)
0500000US48471,"Walker County, Texas",41855,2046,(X),(X),56197,2738,(X),(X)
0500000US48473,"Waller County, Texas",57654,5987,(X),(X),78075,4669,(X),(X)
0500000US48475,"Ward County, Texas",64630,7127,(X),(X),75278,4722,(X),(X)
0500000US48477,"Washington County, Texas",56237,5282,(X),(X),76880,7107,(X),(X)
0500000US48479,"Webb County, Texas",42293,1239,(X),(X),59917,1801,(X),(X)
0500000US48481,"Wharton County, Texas",49619,2779,(X),(X),70765,4966,(X),(X)
0500000US48483,"Wheeler County, Texas",49352,6360,(X),(X),65686,5202,(X),(X)
0500000US48485,"Wichita County, Texas",46575,1427,(X),(X),62083,1667,(X),(X)
0500000US48487,"Wilbarger County, Texas",48773,6797,(X),(X),59930,5253,(X),(X)
0500000US48489,"Willacy County, Texas",29944,5675,(X),(X),45647,3789,(X),(X)
0500000US48491,"Williamson County, Texas",83679,1125,(X),(X),101648,1408,(X),(X)
0500000US48493,"Wilson County, Texas",72445,4432,(X),(X),89915,4312,(X),(X)
0500000US48495,"Winkler County, Texas",59167,9911,(X),(X),70223,6630,(X),(X)
0500000US48497,"Wise County, Texas",61709,2458,(X),(X),79497,3720,(X),(X)
0500000US48499,"Wood County, Texas",48534,3019,(X),(X),68298,5311,(X),(X)
0500000US48501,"Yoakum County, Texas",68814,3598,(X),(X),82418,8854,(X),(X)
0500000US48503,"Young County, Texas",47194,5168,(X),(X),64653,5356,(X),(X)
0500000US48505,"Zapata County, Texas",31113,4819,(X),(X),52009,11382,(X),(X)
0500000US48507,"Zavala County, Texas",30988,5991,(X),(X),39610,4031,(X),(X)
0500000US49001,"Beaver County, Utah",54212,6679,(X),(X),64003,5222,(X),(X)
0500000US49003,"Box Elder County, Utah",59937,2300,(X),(X),73085,2541,(X),(X)
0500000US49005,"Cache County, Utah",56840,1332,(X),(X),72148,2021,(X),(X)
0500000US49007,"Carbon County, Utah",50278,2066,(X),(X),60125,2852,(X),(X)
0500000US49009,"Daggett County, Utah",81250,35024,(X),(X),78210,13283,(X),(X)
0500000US49011,"Davis County, Utah",79690,1201,(X),(X),95480,1254,(X),(X)
0500000US49013,"Duchesne County, Utah",63919,2027,(X),(X),72770,2538,(X),(X)
0500000US49015,"Emery County, Utah",52055,3028,(X),(X),63028,2733,(X),(X)
0500000US49017,"Garfield County, Utah",52337,8788,(X),(X),63928,6209,(X),(X)
0500000US49019,"Grand County, Utah",48673,5136,(X),(X),57639,5089,(X),(X)
0500000US49021,"Iron County, Utah",46809,3453,(X),(X),62279,3387,(X),(X)
0500000US49023,"Juab County, Utah",62237,2320,(X),(X),71620,4005,(X),(X)
0500000US49025,"Kane County, Utah",48269,8418,(X),(X),64199,6282,(X),(X)
0500000US49027,"Millard County, Utah",60445,4020,(X),(X),77282,8165,(X),(X)
0500000US49029,"Morgan County, Utah",89274,3473,(X),(X),110893,7896,(X),(X)
0500000US49031,"Piute County, Utah",39440,4761,(X),(X),52929,6018,(X),(X)
0500000US49033,"Rich County, Utah",49886,13343,(X),(X),74886,11199,(X),(X)
0500000US49035,"Salt Lake County, Utah",71230,683,(X),(X),92551,897,(X),(X)
0500000US49037,"San Juan County, Utah",44680,3843,(X),(X),59997,4371,(X),(X)
0500000US49039,"Sanpete County, Utah",51720,3649,(X),(X),61751,3285,(X),(X)
0500000US49041,"Sevier County, Utah",53020,1941,(X),(X),63678,2985,(X),(X)
0500000US49043,"Summit County, Utah",100453,5764,(X),(X),147236,7541,(X),(X)
0500000US49045,"Tooele County, Utah",71020,2997,(X),(X),79400,2645,(X),(X)
0500000US49047,"Uintah County, Utah",66736,3909,(X),(X),80958,4995,(X),(X)
0500000US49049,"Utah County, Utah",70408,818,(X),(X),88432,1022,(X),(X)
0500000US49051,"Wasatch County, Utah",77449,5814,(X),(X),101140,6112,(X),(X)
0500000US49053,"Washington County, Utah",56877,1511,(X),(X),75180,3085,(X),(X)
0500000US49055,"Wayne County, Utah",44694,3167,(X),(X),58130,4968,(X),(X)
0500000US49057,"Weber County, Utah",64636,1074,(X),(X),76945,1358,(X),(X)
0500000US50001,"Addison County, Vermont",65093,2424,(X),(X),80738,2146,(X),(X)
0500000US50003,"Bennington County, Vermont",53040,2307,(X),(X),74969,4182,(X),(X)
0500000US50005,"Caledonia County, Vermont",49348,1842,(X),(X),66921,4050,(X),(X)
0500000US50007,"Chittenden County, Vermont",69896,2132,(X),(X),91828,2532,(X),(X)
0500000US50009,"Essex County, Vermont",41045,2661,(X),(X),52863,2811,(X),(X)
0500000US50011,"Franklin County, Vermont",64258,1568,(X),(X),77660,2714,(X),(X)
0500000US50013,"Grand Isle County, Vermont",69583,5812,(X),(X),92654,7160,(X),(X)
0500000US50015,"Lamoille County, Vermont",60365,3915,(X),(X),78742,7268,(X),(X)
0500000US50017,"Orange County, Vermont",60159,2361,(X),(X),72126,2286,(X),(X)
0500000US50019,"Orleans County, Vermont",47915,2193,(X),(X),61490,1945,(X),(X)
0500000US50021,"Rutland County, Vermont",54973,1754,(X),(X),68615,1942,(X),(X)
0500000US50023,"Washington County, Vermont",62108,2065,(X),(X),78720,2150,(X),(X)
0500000US50025,"Windham County, Vermont",52659,1706,(X),(X),70714,2543,(X),(X)
0500000US50027,"Windsor County, Vermont",58303,1576,(X),(X),78208,2699,(X),(X)
0500000US51001,"Accomack County, Virginia",43210,3243,(X),(X),57996,3097,(X),(X)
0500000US51003,"Albemarle County, Virginia",75394,2534,(X),(X),107948,4013,(X),(X)
0500000US51005,"Alleghany County, Virginia",47794,3629,(X),(X),60513,3576,(X),(X)
0500000US51007,"Amelia County, Virginia",58526,8627,(X),(X),74185,7101,(X),(X)
0500000US51009,"Amherst County, Virginia",49170,3347,(X),(X),61676,2969,(X),(X)
0500000US51011,"Appomattox County, Virginia",56176,4129,(X),(X),68207,4760,(X),(X)
0500000US51013,"Arlington County, Virginia",117374,2067,(X),(X),149525,2283,(X),(X)
0500000US51015,"Augusta County, Virginia",61305,1784,(X),(X),73950,2662,(X),(X)
0500000US51017,"Bath County, Virginia",46137,2875,(X),(X),61463,12875,(X),(X)
0500000US51019,"Bedford County, Virginia",61541,2660,(X),(X),78489,3378,(X),(X)
0500000US51021,"Bland County, Virginia",50511,4943,(X),(X),63102,4977,(X),(X)
0500000US51023,"Botetourt County, Virginia",68410,3438,(X),(X),84029,3184,(X),(X)
0500000US51025,"Brunswick County, Virginia",41927,3130,(X),(X),52982,3259,(X),(X)
0500000US51027,"Buchanan County, Virginia",30806,2381,(X),(X),43968,2703,(X),(X)
0500000US51029,"Buckingham County, Virginia",46261,4573,(X),(X),53984,3249,(X),(X)
0500000US51031,"Campbell County, Virginia",50258,2308,(X),(X),65559,3101,(X),(X)
0500000US51033,"Caroline County, Virginia",64715,4314,(X),(X),82975,7755,(X),(X)
0500000US51035,"Carroll County, Virginia",43532,2276,(X),(X),57780,5782,(X),(X)
0500000US51036,"Charles City County, Virginia",59192,4207,(X),(X),89844,15421,(X),(X)
0500000US51037,"Charlotte County, Virginia",39212,2751,(X),(X),50140,3628,(X),(X)
0500000US51041,"Chesterfield County, Virginia",80214,1216,(X),(X),98678,1302,(X),(X)
0500000US51043,"Clarke County, Virginia",77936,6550,(X),(X),99778,6586,(X),(X)
0500000US51045,"Craig County, Virginia",55484,13649,(X),(X),64188,7071,(X),(X)
0500000US51047,"Culpeper County, Virginia",73116,2713,(X),(X),88970,3574,(X),(X)
0500000US51049,"Cumberland County, Virginia",46221,4519,(X),(X),60786,5636,(X),(X)
0500000US51051,"Dickenson County, Virginia",29226,2792,(X),(X),53650,9904,(X),(X)
0500000US51053,"Dinwiddie County, Virginia",55880,4297,(X),(X),70153,4921,(X),(X)
0500000US51057,"Essex County, Virginia",52681,2936,(X),(X),62347,5465,(X),(X)
0500000US51059,"Fairfax County, Virginia",121133,1144,(X),(X),153844,1324,(X),(X)
0500000US51061,"Fauquier County, Virginia",97469,3787,(X),(X),122640,4274,(X),(X)
0500000US51063,"Floyd County, Virginia",49729,4731,(X),(X),61322,4093,(X),(X)
0500000US51065,"Fluvanna County, Virginia",74931,4899,(X),(X),101541,18892,(X),(X)
0500000US51067,"Franklin County, Virginia",52639,3185,(X),(X),68959,3650,(X),(X)
0500000US51069,"Frederick County, Virginia",73250,2263,(X),(X),90356,2579,(X),(X)
0500000US51071,"Giles County, Virginia",52478,3169,(X),(X),61973,3729,(X),(X)
0500000US51073,"Gloucester County, Virginia",66701,3711,(X),(X),82113,3407,(X),(X)
0500000US51075,"Goochland County, Virginia",89741,7343,(X),(X),126796,9360,(X),(X)
0500000US51077,"Grayson County, Virginia",33969,2345,(X),(X),47703,3751,(X),(X)
0500000US51079,"Greene County, Virginia",64979,4475,(X),(X),85619,8749,(X),(X)
0500000US51081,"Greensville County, Virginia",44534,7545,(X),(X),51357,3842,(X),(X)
0500000US51083,"Halifax County, Virginia",42289,2347,(X),(X),54456,2986,(X),(X)
0500000US51085,"Hanover County, Virginia",88652,2596,(X),(X),105579,2633,(X),(X)
0500000US51087,"Henrico County, Virginia",68572,1482,(X),(X),93759,1605,(X),(X)
0500000US51089,"Henry County, Virginia",36683,1839,(X),(X),49397,2804,(X),(X)
0500000US51091,"Highland County, Virginia",46147,3558,(X),(X),62314,8525,(X),(X)
0500000US51093,"Isle of Wight County, Virginia",71376,3787,(X),(X),88211,4091,(X),(X)
0500000US51095,"James City County, Virginia",83048,2991,(X),(X),109646,4994,(X),(X)
0500000US51097,"King and Queen County, Virginia",54516,7231,(X),(X),65527,6042,(X),(X)
0500000US51099,"King George County, Virginia",87321,8183,(X),(X),103832,5735,(X),(X)
0500000US51101,"King William County, Virginia",68720,4657,(X),(X),84546,5512,(X),(X)
0500000US51103,"Lancaster County, Virginia",50739,7705,(X),(X),77428,7609,(X),(X)
0500000US51105,"Lee County, Virginia",32718,3065,(X),(X),47218,3780,(X),(X)
0500000US51107,"Loudoun County, Virginia",136268,2063,(X),(X),160726,2384,(X),(X)
0500000US51109,"Louisa County, Virginia",59343,4020,(X),(X),78322,5770,(X),(X)
0500000US51111,"Lunenburg County, Virginia",41868,4197,(X),(X),49468,3486,(X),(X)
0500000US51113,"Madison County, Virginia",54197,4437,(X),(X),75733,8831,(X),(X)
0500000US51115,"Mathews County, Virginia",67009,9029,(X),(X),88006,11265,(X),(X)
0500000US51117,"Mecklenburg County, Virginia",42025,2464,(X),(X),57561,3576,(X),(X)
0500000US51119,"Middlesex County, Virginia",51917,6744,(X),(X),67128,5678,(X),(X)
0500000US51121,"Montgomery County, Virginia",54641,1795,(X),(X),75661,3270,(X),(X)
0500000US51125,"Nelson County, Virginia",62446,7444,(X),(X),82363,9066,(X),(X)
0500000US51127,"New Kent County, Virginia",79698,4414,(X),(X),95882,4649,(X),(X)
0500000US51131,"Northampton County, Virginia",43553,4273,(X),(X),61127,4058,(X),(X)
0500000US51133,"Northumberland County, Virginia",58677,5014,(X),(X),75188,6493,(X),(X)
0500000US51135,"Nottoway County, Virginia",42869,4498,(X),(X),63382,13958,(X),(X)
0500000US51137,"Orange County, Virginia",68481,3991,(X),(X),79470,3538,(X),(X)
0500000US51139,"Page County, Virginia",47951,3979,(X),(X),61444,4319,(X),(X)
0500000US51141,"Patrick County, Virginia",40486,4326,(X),(X),51942,3408,(X),(X)
0500000US51143,"Pittsylvania County, Virginia",45382,2056,(X),(X),57814,2494,(X),(X)
0500000US51145,"Powhatan County, Virginia",83914,4985,(X),(X),98807,4484,(X),(X)
0500000US51147,"Prince Edward County, Virginia",46189,4053,(X),(X),64342,5521,(X),(X)
0500000US51149,"Prince George County, Virginia",67001,3178,(X),(X),84555,3998,(X),(X)
0500000US51153,"Prince William County, Virginia",103445,1915,(X),(X),122231,1771,(X),(X)
0500000US51155,"Pulaski County, Virginia",52638,1998,(X),(X),61930,2177,(X),(X)
0500000US51157,"Rappahannock County, Virginia",68438,7363,(X),(X),90406,7233,(X),(X)
0500000US51159,"Richmond County, Virginia",49831,4953,(X),(X),61375,7046,(X),(X)
0500000US51161,"Roanoke County, Virginia",65467,2229,(X),(X),83540,2359,(X),(X)
0500000US51163,"Rockbridge County, Virginia",54805,4086,(X),(X),75313,6386,(X),(X)
0500000US51165,"Rockingham County, Virginia",59817,1844,(X),(X),76808,3041,(X),(X)
0500000US51167,"Russell County, Virginia",39482,2596,(X),(X),51444,3636,(X),(X)
0500000US51169,"Scott County, Virginia",39144,2488,(X),(X),50211,2130,(X),(X)
0500000US51171,"Shenandoah County, Virginia",54921,3008,(X),(X),67417,2920,(X),(X)
0500000US51173,"Smyth County, Virginia",40425,1626,(X),(X),52526,2904,(X),(X)
0500000US51175,"Southampton County, Virginia",54611,6821,(X),(X),65906,3666,(X),(X)
0500000US51177,"Spotsylvania County, Virginia",85330,1869,(X),(X),103692,2275,(X),(X)
0500000US51179,"Stafford County, Virginia",106773,3208,(X),(X),122695,2565,(X),(X)
0500000US51181,"Surry County, Virginia",54844,4834,(X),(X),67559,5011,(X),(X)
0500000US51183,"Sussex County, Virginia",45801,3896,(X),(X),54770,3949,(X),(X)
0500000US51185,"Tazewell County, Virginia",40978,1974,(X),(X),56037,3401,(X),(X)
0500000US51187,"Warren County, Virginia",68189,4293,(X),(X),81796,3120,(X),(X)
0500000US51191,"Washington County, Virginia",46262,1583,(X),(X),61489,2041,(X),(X)
0500000US51193,"Westmoreland County, Virginia",54268,3000,(X),(X),75446,5532,(X),(X)
0500000US51195,"Wise County, Virginia",38345,3388,(X),(X),53330,3571,(X),(X)
0500000US51197,"Wythe County, Virginia",48043,2922,(X),(X),63002,5200,(X),(X)
0500000US51199,"York County, Virginia",90367,3142,(X),(X),104724,2636,(X),(X)
0500000US51510,"Alexandria city, Virginia",96733,1933,(X),(X),127734,2385,(X),(X)
0500000US51520,"Bristol city, Virginia",37904,2685,(X),(X),51983,3890,(X),(X)
0500000US51530,"Buena Vista city, Virginia",34273,9808,(X),(X),50088,6509,(X),(X)
0500000US51540,"Charlottesville city, Virginia",58933,3493,(X),(X),85664,4001,(X),(X)
