FIPS,state,county,year,FIPS/Year,totalvotes,dem_vote_share,rep_vote_share,other_vote_share,winning_party,republican_minus_democratic
42131,Pennsylvania,Wyoming,2008,2008/42131,13129,0.455861071,0.531876,0.012262929,Republican,0.076014929
42133,Pennsylvania,York,2008,2008/42133,194183,0.426602741,0.562706313,0.010690946,Republican,0.136103572
44001,Rhode Island,Bristol,2008,2008/44001,25905,0.623895001,0.35745995,0.018645049,Democratic,-0.266435051
44003,Rhode Island,Kent,2008,2008/44003,84074,0.575754692,0.4017889,0.022456407,Democratic,-0.173965792
44005,Rhode Island,Newport,2008,2008/44005,41997,0.606686192,0.374241017,0.019072791,Democratic,-0.232445175
44007,Rhode Island,Providence,2008,2008/44007,253630,0.660182155,0.319402279,0.020415566,Democratic,-0.340779876
44009,Rhode Island,Washington,2008,2008/44009,66160,0.590719468,0.387303507,0.021977025,Democratic,-0.203415961
45001,South Carolina,Abbeville,2008,2008/45001,11001,0.417507499,0.569402782,0.013089719,Republican,0.151895282
45003,South Carolina,Aiken,2008,2008/45003,69770,0.374100616,0.614146481,0.011752902,Republican,0.240045865
45005,South Carolina,Allendale,2008,2008/45005,4024,0.752733598,0.235337972,0.011928429,Democratic,-0.517395626
45007,South Carolina,Anderson,2008,2008/45007,73787,0.32704948,0.659872335,0.013078185,Republican,0.332822855
45009,South Carolina,Bamberg,2008,2008/45009,6814,0.649545054,0.338861168,0.011593778,Democratic,-0.310683886
45011,South Carolina,Barnwell,2008,2008/45011,9798,0.503265973,0.486731986,0.010002041,Democratic,-0.016533987
45013,South Carolina,Beaufort,2008,2008/45013,68870,0.441353274,0.549165094,0.009481632,Republican,0.107811819
45015,South Carolina,Berkeley,2008,2008/45015,64781,0.428443525,0.558883006,0.012673469,Republican,0.130439481
45017,South Carolina,Calhoun,2008,2008/45017,7738,0.513052468,0.477513569,0.009433962,Democratic,-0.035538899
45019,South Carolina,Charleston,2008,2008/45019,154434,0.535490889,0.452115467,0.012393644,Democratic,-0.083375423
45021,South Carolina,Cherokee,2008,2008/45021,20766,0.347442936,0.640710777,0.011846287,Republican,0.293267842
45023,South Carolina,Chester,2008,2008/45023,13981,0.53486875,0.451899006,0.013232244,Democratic,-0.082969745
45025,South Carolina,Chesterfield,2008,2008/45025,16359,0.479369155,0.508894187,0.011736659,Republican,0.029525032
45027,South Carolina,Clarendon,2008,2008/45027,15552,0.557677469,0.434542181,0.00778035,Democratic,-0.123135288
45029,South Carolina,Colleton,2008,2008/45029,17321,0.497430864,0.492177126,0.01039201,Democratic,-0.005253738
45031,South Carolina,Darlington,2008,2008/45031,29334,0.494477398,0.495806913,0.009715688,Republican,0.001329515
45033,South Carolina,Dillon,2008,2008/45033,13417,0.552135351,0.437802788,0.010061862,Democratic,-0.114332563
45035,South Carolina,Dorchester,2008,2008/45035,52405,0.416105333,0.571109627,0.01278504,Republican,0.155004293
45037,South Carolina,Edgefield,2008,2008/45037,11520,0.440538194,0.549826389,0.009635417,Republican,0.109288194
45039,South Carolina,Fairfield,2008,2008/45039,11619,0.653326448,0.336689904,0.009983647,Democratic,-0.316636544
45041,South Carolina,Florence,2008,2008/45041,58373,0.479879396,0.511555,0.008565604,Republican,0.031675603
45043,South Carolina,Georgetown,2008,2008/45043,30290,0.46876857,0.521294156,0.009937273,Republican,0.052525586
45045,South Carolina,Greenville,2008,2008/45045,190657,0.37179857,0.610326398,0.017875032,Republican,0.238527827
45047,South Carolina,Greenwood,2008,2008/45047,29667,0.416220042,0.572858732,0.010921226,Republican,0.156638689
45049,South Carolina,Hampton,2008,2008/45049,9350,0.622032086,0.367807487,0.010160428,Democratic,-0.254224599
45051,South Carolina,Horry,2008,2008/45051,104798,0.370989904,0.616509857,0.012500239,Republican,0.245519953
45053,South Carolina,Jasper,2008,2008/45053,8854,0.608651457,0.380054213,0.01129433,Democratic,-0.228597244
45055,South Carolina,Kershaw,2008,2008/45055,27985,0.40114347,0.588386636,0.010469895,Republican,0.187243166
45057,South Carolina,Lancaster,2008,2008/45057,28921,0.419729608,0.568479651,0.01179074,Republican,0.148750043
45059,South Carolina,Laurens,2008,2008/45059,26282,0.402480785,0.583441138,0.014078076,Republican,0.180960353
45061,South Carolina,Lee,2008,2008/45061,9153,0.651152628,0.335846171,0.013001202,Democratic,-0.315306457
45063,South Carolina,Lexington,2008,2008/45063,109512,0.30410366,0.684491197,0.011405143,Republican,0.380387537
45065,South Carolina,McCormick,2008,2008/45065,5232,0.526567278,0.465787462,0.00764526,Democratic,-0.060779817
45067,South Carolina,Marion,2008,2008/45067,15174,0.633188348,0.356926321,0.00988533,Democratic,-0.276262027
45069,South Carolina,Marlboro,2008,2008/45069,10876,0.624678191,0.367414491,0.007907319,Democratic,-0.2572637
45071,South Carolina,Newberry,2008,2008/45071,16524,0.405954975,0.581941419,0.012103607,Republican,0.175986444
45073,South Carolina,Oconee,2008,2008/45073,31132,0.30454195,0.679814981,0.015643068,Republican,0.375273031
45075,South Carolina,Orangeburg,2008,2008/45075,39754,0.685792625,0.304749208,0.009458168,Democratic,-0.381043417
45077,South Carolina,Pickens,2008,2008/45077,45128,0.259063109,0.721326006,0.019610885,Republican,0.462262897
45079,South Carolina,Richland,2008,2008/45079,165037,0.640195835,0.351078849,0.008725316,Democratic,-0.289116986
45081,South Carolina,Saluda,2008,2008/45081,8603,0.386260607,0.603394165,0.010345228,Republican,0.217133558
45083,South Carolina,Spartanburg,2008,2008/45083,108328,0.384314305,0.600417251,0.015268444,Republican,0.216102947
45085,South Carolina,Sumter,2008,2008/45085,44358,0.573312593,0.418887236,0.007800171,Democratic,-0.154425357
45087,South Carolina,Union,2008,2008/45087,13551,0.437975057,0.549701129,0.012323814,Republican,0.111726072
45089,South Carolina,Williamsburg,2008,2008/45089,16443,0.685945387,0.304324028,0.009730584,Democratic,-0.381621359
45091,South Carolina,York,2008,2008/45091,93696,0.404691769,0.581668374,0.013639857,Republican,0.176976605
46003,South Dakota,Aurora,2008,2008/46003,1468,0.446185286,0.540871935,0.012942779,Republican,0.094686649
46005,South Dakota,Beadle,2008,2008/46005,7630,0.457798165,0.531323722,0.010878113,Republican,0.073525557
46007,South Dakota,Bennett,2008,2008/46007,1189,0.468460892,0.516400336,0.015138772,Republican,0.047939445
46009,South Dakota,Bon Homme,2008,2008/46009,3116,0.438703466,0.549422336,0.011874198,Republican,0.11071887
46011,South Dakota,Brookings,2008,2008/46011,13789,0.522662992,0.46638625,0.010950758,Democratic,-0.056276742
46013,South Dakota,Brown,2008,2008/46013,17253,0.524024807,0.467570857,0.008404335,Democratic,-0.05645395
46015,South Dakota,Brule,2008,2008/46015,2406,0.401080632,0.58478803,0.014131338,Republican,0.183707398
46017,South Dakota,Buffalo,2008,2008/46017,612,0.741830065,0.254901961,0.003267974,Democratic,-0.486928105
46019,South Dakota,Butte,2008,2008/46019,4205,0.31058264,0.670868014,0.018549346,Republican,0.360285375
46021,South Dakota,Campbell,2008,2008/46021,844,0.287914692,0.700236967,0.011848341,Republican,0.412322275
46023,South Dakota,Charles Mix,2008,2008/46023,3937,0.458978918,0.535687071,0.005334011,Republican,0.076708153
46025,South Dakota,Clark,2008,2008/46025,1920,0.432291667,0.5546875,0.013020833,Republican,0.122395833
46027,South Dakota,Clay,2008,2008/46027,6159,0.618282189,0.37278779,0.008930021,Democratic,-0.245494398
46029,South Dakota,Codington,2008,2008/46029,12076,0.463315667,0.527823783,0.00886055,Republican,0.064508115
46031,South Dakota,Corson,2008,2008/46031,1390,0.602158273,0.384892086,0.01294964,Democratic,-0.217266187
46033,South Dakota,Custer,2008,2008/46033,4450,0.331460674,0.653707865,0.014831461,Republican,0.322247191
46035,South Dakota,Davison,2008,2008/46035,8365,0.424865511,0.565570831,0.009563658,Republican,0.14070532
46037,South Dakota,Day,2008,2008/46037,3178,0.561674009,0.431718062,0.00660793,Democratic,-0.129955947
46039,South Dakota,Deuel,2008,2008/46039,2178,0.483930211,0.499540863,0.016528926,Republican,0.015610652
46041,South Dakota,Dewey,2008,2008/46041,2005,0.66234414,0.328678304,0.008977556,Democratic,-0.333665835
46043,South Dakota,Douglas,2008,2008/46043,1735,0.244380403,0.745244957,0.01037464,Republican,0.500864553
46045,South Dakota,Edmunds,2008,2008/46045,2053,0.398928397,0.590842669,0.010228933,Republican,0.191914272
46047,South Dakota,Fall River,2008,2008/46047,3755,0.3563249,0.625299601,0.018375499,Republican,0.2689747
46049,South Dakota,Faulk,2008,2008/46049,1174,0.36286201,0.629471891,0.007666099,Republican,0.266609881
46051,South Dakota,Grant,2008,2008/46051,3774,0.473237944,0.516958135,0.009803922,Republican,0.043720191
46053,South Dakota,Gregory,2008,2008/46053,2218,0.34761046,0.641568981,0.010820559,Republican,0.293958521
46055,South Dakota,Haakon,2008,2008/46055,1141,0.163891323,0.822962314,0.013146363,Republican,0.65907099
46057,South Dakota,Hamlin,2008,2008/46057,2737,0.381074169,0.606868834,0.012056997,Republican,0.225794666
46059,South Dakota,Hand,2008,2008/46059,1981,0.36244321,0.629480061,0.008076729,Republican,0.26703685
46061,South Dakota,Hanson,2008,2008/46061,2414,0.398094449,0.590720795,0.011184756,Republican,0.192626346
46063,South Dakota,Harding,2008,2008/46063,722,0.186980609,0.796398892,0.016620499,Republican,0.609418283
46065,South Dakota,Hughes,2008,2008/46065,8386,0.362151204,0.631767231,0.006081565,Republican,0.269616027
46067,South Dakota,Hutchinson,2008,2008/46067,3561,0.348778433,0.641673687,0.00954788,Republican,0.292895254
46069,South Dakota,Hyde,2008,2008/46069,776,0.291237113,0.704896907,0.003865979,Republican,0.413659794
46071,South Dakota,Jackson,2008,2008/46071,1118,0.389087657,0.597495528,0.013416816,Republican,0.208407871
46073,South Dakota,Jerauld,2008,2008/46073,1092,0.496336996,0.5,0.003663004,Republican,0.003663004
46075,South Dakota,Jones,2008,2008/46075,618,0.237864078,0.749190939,0.012944984,Republican,0.511326861
46077,South Dakota,Kingsbury,2008,2008/46077,2739,0.466228551,0.523913837,0.009857612,Republican,0.057685287
46079,South Dakota,Lake,2008,2008/46079,6076,0.49917709,0.492593812,0.008229098,Democratic,-0.006583278
46081,South Dakota,Lawrence,2008,2008/46081,11876,0.415291344,0.571488717,0.013219939,Republican,0.156197373
46083,South Dakota,Lincoln,2008,2008/46083,20601,0.419494199,0.572933353,0.007572448,Republican,0.153439153
46085,South Dakota,Lyman,2008,2008/46085,1623,0.437461491,0.550831793,0.011706716,Republican,0.113370302
46087,South Dakota,McCook,2008,2008/46087,2905,0.419621343,0.566609294,0.013769363,Republican,0.146987952
46089,South Dakota,McPherson,2008,2008/46089,1364,0.323313783,0.670821114,0.005865103,Republican,0.347507331
46091,South Dakota,Marshall,2008,2008/46091,2177,0.579237483,0.413412954,0.007349564,Democratic,-0.165824529
46093,South Dakota,Meade,2008,2008/46093,11465,0.327169647,0.655473179,0.017357174,Republican,0.328303532
46095,South Dakota,Mellette,2008,2008/46095,829,0.449939686,0.536791315,0.013268999,Republican,0.086851628
46097,South Dakota,Miner,2008,2008/46097,1198,0.505008347,0.48163606,0.013355593,Democratic,-0.023372287
46099,South Dakota,Minnehaha,2008,2008/46099,79798,0.49923557,0.491879496,0.008884934,Democratic,-0.007356074
46101,South Dakota,Moody,2008,2008/46101,3203,0.519200749,0.470808617,0.009990634,Democratic,-0.048392132
46103,South Dakota,Pennington,2008,2008/46103,45787,0.388800314,0.602856706,0.008342979,Republican,0.214056392
46105,South Dakota,Perkins,2008,2008/46105,1656,0.301328502,0.665458937,0.03321256,Republican,0.364130435
46107,South Dakota,Potter,2008,2008/46107,1434,0.336122734,0.653417015,0.010460251,Republican,0.317294282
46109,South Dakota,Roberts,2008,2008/46109,4484,0.595896521,0.397190009,0.00691347,Democratic,-0.198706512
46111,South Dakota,Sanborn,2008,2008/46111,1181,0.423370025,0.566469094,0.010160881,Republican,0.143099069
46113,South Dakota,Oglala Lakota,2008,2008/46113,3314,0.896499698,0.0998793,0.003621002,Democratic,-0.796620398
46115,South Dakota,Spink,2008,2008/46115,3239,0.47854276,0.512503859,0.008953381,Republican,0.033961099
46117,South Dakota,Stanley,2008,2008/46117,1540,0.331168831,0.66038961,0.008441558,Republican,0.329220779
46119,South Dakota,Sully,2008,2008/46119,823,0.283110571,0.705953827,0.010935601,Republican,0.422843256
46121,South Dakota,Todd,2008,2008/46121,2807,0.786604916,0.203420021,0.009975062,Democratic,-0.583184895
46123,South Dakota,Tripp,2008,2008/46123,2809,0.325382698,0.661801353,0.012815949,Republican,0.336418654
46125,South Dakota,Turner,2008,2008/46125,4266,0.394045945,0.594936709,0.011017346,Republican,0.200890764
46127,South Dakota,Union,2008,2008/46127,7620,0.425721785,0.565616798,0.008661417,Republican,0.139895013
46129,South Dakota,Walworth,2008,2008/46129,2620,0.352290076,0.636641221,0.011068702,Republican,0.284351145
46135,South Dakota,Yankton,2008,2008/46135,9967,0.485401826,0.505568376,0.009029798,Republican,0.02016655
46137,South Dakota,Ziebach,2008,2008/46137,882,0.628117914,0.353741497,0.01814059,Democratic,-0.274376417
47001,Tennessee,Anderson,2008,2008/47001,31570,0.36097561,0.623218245,0.015806145,Republican,0.262242635
47003,Tennessee,Bedford,2008,2008/47003,15507,0.324176179,0.658863739,0.016960083,Republican,0.33468756
47005,Tennessee,Benton,2008,2008/47005,6479,0.408242013,0.570458404,0.021299583,Republican,0.162216391
47007,Tennessee,Bledsoe,2008,2008/47007,4784,0.317098662,0.661789298,0.02111204,Republican,0.344690635
47009,Tennessee,Blount,2008,2008/47009,51645,0.295343208,0.688759802,0.015896989,Republican,0.393416594
47011,Tennessee,Bradley,2008,2008/47011,38191,0.245005368,0.741876358,0.013118274,Republican,0.496870991
47013,Tennessee,Campbell,2008,2008/47013,12628,0.306224264,0.675878999,0.017896737,Republican,0.369654736
47015,Tennessee,Cannon,2008,2008/47015,5457,0.3685175,0.608759392,0.022723108,Republican,0.240241891
47017,Tennessee,Carroll,2008,2008/47017,11646,0.34174824,0.640133952,0.018117809,Republican,0.298385712
47019,Tennessee,Carter,2008,2008/47019,21769,0.256649364,0.728191465,0.015159171,Republican,0.471542101
47021,Tennessee,Cheatham,2008,2008/47021,16428,0.33467251,0.651448746,0.013878744,Republican,0.316776236
47023,Tennessee,Chester,2008,2008/47023,6459,0.278216442,0.710171853,0.011611705,Republican,0.431955411
47025,Tennessee,Claiborne,2008,2008/47025,10420,0.295393474,0.688579655,0.016026871,Republican,0.39318618
47027,Tennessee,Clay,2008,2008/47027,2994,0.416833667,0.559786239,0.023380094,Republican,0.142952572
47029,Tennessee,Cocke,2008,2008/47029,12481,0.267606762,0.716689368,0.01570387,Republican,0.449082606
47031,Tennessee,Coffee,2008,2008/47031,20790,0.343049543,0.637325637,0.01962482,Republican,0.294276094
47033,Tennessee,Crockett,2008,2008/47033,6037,0.325824085,0.661586881,0.012589034,Republican,0.335762796
47035,Tennessee,Cumberland,2008,2008/47035,25712,0.306821717,0.678126945,0.015051338,Republican,0.371305227
47037,Tennessee,Davidson,2008,2008/47037,264486,0.598984445,0.389113223,0.011902331,Democratic,-0.209871222
47039,Tennessee,Decatur,2008,2008/47039,4763,0.32878438,0.651060256,0.020155364,Republican,0.322275877
47041,Tennessee,DeKalb,2008,2008/47041,7065,0.400849257,0.578202406,0.020948337,Republican,0.177353149
47043,Tennessee,Dickson,2008,2008/47043,19519,0.384548389,0.598237615,0.017213997,Republican,0.213689226
47045,Tennessee,Dyer,2008,2008/47045,14450,0.305259516,0.682283737,0.012456747,Republican,0.377024221
47047,Tennessee,Fayette,2008,2008/47047,19254,0.357951594,0.632232263,0.009816142,Republican,0.274280669
47049,Tennessee,Fentress,2008,2008/47049,6739,0.271702033,0.710639561,0.017658406,Republican,0.438937528
47051,Tennessee,Franklin,2008,2008/47051,17432,0.379359798,0.604577788,0.016062414,Republican,0.22521799
47053,Tennessee,Gibson,2008,2008/47053,21253,0.348468452,0.635957277,0.015574272,Republican,0.287488825
47055,Tennessee,Giles,2008,2008/47055,11689,0.394730088,0.590469672,0.01480024,Republican,0.195739584
47057,Tennessee,Grainger,2008,2008/47057,7503,0.275356524,0.705984273,0.018659203,Republican,0.430627749
47059,Tennessee,Greene,2008,2008/47059,24670,0.288204297,0.695216863,0.016578841,Republican,0.407012566
47061,Tennessee,Grundy,2008,2008/47061,4632,0.425518135,0.553324698,0.021157168,Republican,0.127806563
47063,Tennessee,Hamblen,2008,2008/47063,22669,0.300277913,0.684106048,0.01561604,Republican,0.383828135
47065,Tennessee,Hamilton,2008,2008/47065,147520,0.43550705,0.553836768,0.010656182,Republican,0.118329718
47067,Tennessee,Hancock,2008,2008/47067,2241,0.269522535,0.708612227,0.021865239,Republican,0.439089692
47069,Tennessee,Hardeman,2008,2008/47069,11237,0.526742013,0.464981757,0.00827623,Democratic,-0.061760256
47071,Tennessee,Hardin,2008,2008/47071,10035,0.278425511,0.705231689,0.0163428,Republican,0.426806178
47073,Tennessee,Hawkins,2008,2008/47073,21040,0.281844106,0.701330798,0.016825095,Republican,0.419486692
47075,Tennessee,Haywood,2008,2008/47075,8121,0.602512006,0.389730329,0.007757665,Democratic,-0.212781677
47077,Tennessee,Henderson,2008,2008/47077,10834,0.278844379,0.707864131,0.01329149,Republican,0.429019753
47079,Tennessee,Henry,2008,2008/47079,13545,0.380435585,0.604060539,0.015503876,Republican,0.223624954
47081,Tennessee,Hickman,2008,2008/47081,8498,0.419275124,0.56295599,0.017768887,Republican,0.143680866
47083,Tennessee,Houston,2008,2008/47083,3354,0.500298151,0.479427549,0.020274299,Democratic,-0.020870602
47085,Tennessee,Humphreys,2008,2008/47085,7580,0.474934037,0.503693931,0.021372032,Republican,0.028759894
47087,Tennessee,Jackson,2008,2008/47087,4501,0.494112419,0.485447678,0.020439902,Democratic,-0.008664741
47089,Tennessee,Jefferson,2008,2008/47089,18532,0.279408591,0.706453702,0.014137708,Republican,0.427045111
47091,Tennessee,Johnson,2008,2008/47091,6591,0.278713397,0.701107571,0.020179032,Republican,0.422394174
47093,Tennessee,Knox,2008,2008/47093,186086,0.377325538,0.60732672,0.015347742,Republican,0.230001182
47095,Tennessee,Lake,2008,2008/47095,2238,0.457551385,0.525022341,0.017426273,Republican,0.067470956
47097,Tennessee,Lauderdale,2008,2008/47097,9338,0.462840009,0.528271578,0.008888413,Republican,0.06543157
47099,Tennessee,Lawrence,2008,2008/47099,16020,0.3221598,0.659550562,0.018289638,Republican,0.337390762
47101,Tennessee,Lewis,2008,2008/47101,4834,0.373189905,0.610467522,0.016342573,Republican,0.237277617
47103,Tennessee,Lincoln,2008,2008/47103,13130,0.281416603,0.703046458,0.015536938,Republican,0.421629855
47105,Tennessee,Loudon,2008,2008/47105,22184,0.273079697,0.71290119,0.014019113,Republican,0.439821493
47107,Tennessee,McMinn,2008,2008/47107,18789,0.294906594,0.691308744,0.013784661,Republican,0.39640215
47109,Tennessee,McNairy,2008,2008/47109,10422,0.300422184,0.68460948,0.014968336,Republican,0.384187296
47111,Tennessee,Macon,2008,2008/47111,7360,0.279891304,0.699048913,0.021059783,Republican,0.419157609
47113,Tennessee,Madison,2008,2008/47113,43846,0.460908635,0.531177302,0.007914063,Republican,0.070268668
47115,Tennessee,Marion,2008,2008/47115,11437,0.393984436,0.589839993,0.016175571,Republican,0.195855557
47117,Tennessee,Marshall,2008,2008/47117,11289,0.382673399,0.598370095,0.018956506,Republican,0.215696696
47119,Tennessee,Maury,2008,2008/47119,33767,0.386708917,0.600823289,0.012467794,Republican,0.214114372
47121,Tennessee,Meigs,2008,2008/47121,4237,0.323814019,0.660136889,0.016049091,Republican,0.33632287
47123,Tennessee,Monroe,2008,2008/47123,16777,0.301186148,0.684508553,0.014305299,Republican,0.383322406
47125,Tennessee,Montgomery,2008,2008/47125,56518,0.455005485,0.533900704,0.011093811,Republican,0.078895219
47127,Tennessee,Moore,2008,2008/47127,2952,0.298441734,0.680894309,0.020663957,Republican,0.382452575
47129,Tennessee,Morgan,2008,2008/47129,6822,0.288625037,0.691439461,0.019935503,Republican,0.402814424
47131,Tennessee,Obion,2008,2008/47131,13392,0.321684588,0.662559737,0.015755675,Republican,0.340875149
47133,Tennessee,Overton,2008,2008/47133,8092,0.422516065,0.555734058,0.021749876,Republican,0.133217993
47135,Tennessee,Perry,2008,2008/47135,3000,0.443,0.532,0.025,Republican,0.089
47137,Tennessee,Pickett,2008,2008/47137,2671,0.319730438,0.668663422,0.01160614,Republican,0.348932984
47139,Tennessee,Polk,2008,2008/47139,6501,0.326718966,0.65636056,0.016920474,Republican,0.329641594
47141,Tennessee,Putnam,2008,2008/47141,27316,0.356530971,0.626043345,0.017425685,Republican,0.269512374
47143,Tennessee,Rhea,2008,2008/47143,11106,0.261750405,0.724113092,0.014136503,Republican,0.462362687
47145,Tennessee,Roane,2008,2008/47145,23276,0.310362605,0.672710088,0.016927307,Republican,0.362347482
47147,Tennessee,Robertson,2008,2008/47147,27614,0.337437532,0.648330557,0.014231911,Republican,0.310893025
47149,Tennessee,Rutherford,2008,2008/47149,101737,0.397692088,0.588694379,0.013613533,Republican,0.19100229
47151,Tennessee,Scott,2008,2008/47151,6783,0.253575114,0.72696447,0.019460416,Republican,0.473389356
47153,Tennessee,Sequatchie,2008,2008/47153,5437,0.315799154,0.663969101,0.020231745,Republican,0.348169947
47155,Tennessee,Sevier,2008,2008/47155,33941,0.253498718,0.734274182,0.0122271,Republican,0.480775463
47157,Tennessee,Shelby,2008,2008/47157,404555,0.633528198,0.359550617,0.006921185,Democratic,-0.27397758
47159,Tennessee,Smith,2008,2008/47159,7741,0.38651337,0.589458726,0.024027903,Republican,0.202945356
47161,Tennessee,Stewart,2008,2008/47161,5507,0.448520065,0.536771382,0.014708553,Republican,0.088251317
47163,Tennessee,Sullivan,2008,2008/47163,63997,0.286794694,0.70015782,0.013047487,Republican,0.413363126
47165,Tennessee,Sumner,2008,2008/47165,67228,0.319613851,0.668605343,0.011780806,Republican,0.348991492
47167,Tennessee,Tipton,2008,2008/47167,25316,0.313280139,0.678029705,0.008690156,Republican,0.364749565
47169,Tennessee,Trousdale,2008,2008/47169,3239,0.455387465,0.521148503,0.023464032,Republican,0.065761037
47171,Tennessee,Unicoi,2008,2008/47171,7223,0.291707047,0.693756057,0.014536896,Republican,0.40204901
47173,Tennessee,Union,2008,2008/47173,6399,0.28582591,0.698077825,0.016096265,Republican,0.412251914
47175,Tennessee,Van Buren,2008,2008/47175,2206,0.384859474,0.586582049,0.028558477,Republican,0.201722575
47177,Tennessee,Warren,2008,2008/47177,14400,0.382986111,0.594583333,0.022430556,Republican,0.211597222
47179,Tennessee,Washington,2008,2008/47179,48982,0.325446082,0.660262954,0.014290964,Republican,0.334816872
47181,Tennessee,Wayne,2008,2008/47181,5527,0.245160123,0.737470599,0.017369278,Republican,0.492310476
47183,Tennessee,Weakley,2008,2008/47183,13690,0.335719503,0.646822498,0.017457999,Republican,0.311102995
47185,Tennessee,White,2008,2008/47185,9647,0.349538717,0.632631906,0.017829377,Republican,0.28309319
47187,Tennessee,Williamson,2008,2008/47187,93646,0.297781005,0.692586976,0.009632018,Republican,0.394805971
47189,Tennessee,Wilson,2008,2008/47189,51159,0.310522098,0.676225102,0.0132528,Republican,0.365703004
48001,Texas,Anderson,2008,2008/48001,16655,0.277994596,0.713539478,0.008465926,Republican,0.435544881
48003,Texas,Andrews,2008,2008/48003,4629,0.17066321,0.824368114,0.004968676,Republican,0.653704904
48005,Texas,Angelina,2008,2008/48005,29153,0.321716461,0.671251672,0.007031866,Republican,0.349535211
48007,Texas,Aransas,2008,2008/48007,9778,0.307424831,0.684495807,0.008079362,Republican,0.377070976
48009,Texas,Archer,2008,2008/48009,4365,0.169530355,0.823596793,0.006872852,Republican,0.654066438
48011,Texas,Armstrong,2008,2008/48011,990,0.129292929,0.864646465,0.006060606,Republican,0.735353535
48013,Texas,Atascosa,2008,2008/48013,9938,0.444254377,0.549607567,0.006138056,Republican,0.10535319
48015,Texas,Austin,2008,2008/48015,11721,0.240679123,0.749594744,0.009726133,Republican,0.508915622
48017,Texas,Bailey,2008,2008/48017,2316,0.29447323,0.698618307,0.006908463,Republican,0.404145078
48019,Texas,Bandera,2008,2008/48019,9297,0.242013553,0.74593955,0.012046897,Republican,0.503925998
48021,Texas,Bastrop,2008,2008/48021,25918,0.450922139,0.533104406,0.015973455,Republican,0.082182267
48023,Texas,Baylor,2008,2008/48023,1643,0.222763238,0.768107121,0.009129641,Republican,0.545343883
48025,Texas,Bee,2008,2008/48025,8157,0.446855462,0.548118181,0.005026358,Republican,0.101262719
48027,Texas,Bell,2008,2008/48027,90334,0.447373082,0.545110368,0.00751655,Republican,0.097737286
48029,Texas,Bexar,2008,2008/48029,525715,0.52409956,0.468457244,0.007443196,Democratic,-0.055642316
48031,Texas,Blanco,2008,2008/48031,4939,0.297023689,0.692042924,0.010933387,Republican,0.395019235
48033,Texas,Borden,2008,2008/48033,361,0.110803324,0.87534626,0.013850416,Republican,0.764542936
48035,Texas,Bosque,2008,2008/48035,7646,0.23502485,0.753596652,0.011378499,Republican,0.518571802
48037,Texas,Bowie,2008,2008/48037,35186,0.307366566,0.686693571,0.005939862,Republican,0.379327005
48039,Texas,Brazoria,2008,2008/48039,104940,0.347627216,0.643367639,0.009005146,Republican,0.295740423
48041,Texas,Brazos,2008,2008/48041,58673,0.349428187,0.638539021,0.012032792,Republican,0.289110835
48043,Texas,Brewster,2008,2008/48043,3900,0.505128205,0.475641026,0.019230769,Democratic,-0.029487179
48045,Texas,Briscoe,2008,2008/48045,830,0.246987952,0.743373494,0.009638554,Republican,0.496385542
48047,Texas,Brooks,2008,2008/48047,2309,0.756604591,0.240796882,0.002598528,Democratic,-0.515807709
48049,Texas,Brown,2008,2008/48049,15015,0.187945388,0.802664003,0.009390609,Republican,0.614718615
48051,Texas,Burleson,2008,2008/48051,6665,0.308027007,0.682220555,0.009752438,Republican,0.374193548
48053,Texas,Burnet,2008,2008/48053,16893,0.272775706,0.713845972,0.013378322,Republican,0.441070266
48055,Texas,Caldwell,2008,2008/48055,11648,0.463856456,0.524296016,0.011847527,Republican,0.06043956
48057,Texas,Calhoun,2008,2008/48057,6879,0.396714639,0.596889083,0.006396279,Republican,0.200174444
48059,Texas,Callahan,2008,2008/48059,5716,0.185969209,0.80283415,0.011196641,Republican,0.616864941
48061,Texas,Cameron,2008,2008/48061,75657,0.640786708,0.352525212,0.006688079,Democratic,-0.288261496
48063,Texas,Camp,2008,2008/48063,4567,0.379680315,0.612656011,0.007663674,Republican,0.232975695
48065,Texas,Carson,2008,2008/48065,2980,0.136241611,0.855033557,0.008724832,Republican,0.718791946
48067,Texas,Cass,2008,2008/48067,11846,0.294614216,0.6988857,0.006500084,Republican,0.404271484
48069,Texas,Castro,2008,2008/48069,2291,0.313836753,0.681798341,0.004364906,Republican,0.367961589
48071,Texas,Chambers,2008,2008/48071,13292,0.239843515,0.751429431,0.008727054,Republican,0.511585916
48073,Texas,Cherokee,2008,2008/48073,16417,0.280806481,0.712371322,0.006822197,Republican,0.431564841
48075,Texas,Childress,2008,2008/48075,2296,0.216463415,0.776132404,0.007404181,Republican,0.55966899
48077,Texas,Clay,2008,2008/48077,5339,0.203221577,0.789099082,0.007679341,Republican,0.585877505
48079,Texas,Cochran,2008,2008/48079,1057,0.268684957,0.717123936,0.014191107,Republican,0.448438978
48081,Texas,Coke,2008,2008/48081,1569,0.19056724,0.797960484,0.011472275,Republican,0.607393244
48083,Texas,Coleman,2008,2008/48083,3702,0.173689897,0.813344138,0.012965964,Republican,0.639654241
48085,Texas,Collin,2008,2008/48085,296583,0.367677851,0.623424134,0.008898015,Republican,0.255746284
48087,Texas,Collingsworth,2008,2008/48087,1195,0.1958159,0.789121339,0.015062762,Republican,0.593305439
