FIPS,state,county,year,FIPS/Year,totalvotes,dem_vote_share,rep_vote_share,other_vote_share,winning_party,republican_minus_democratic
18107,Indiana,Montgomery,2016,2016/18107,15156,0.221826339,0.729678015,0.048495645,Republican,0.507851676
18109,Indiana,Morgan,2016,2016/18109,31280,0.193094629,0.756841432,0.050063939,Republican,0.563746803
18111,Indiana,Newton,2016,2016/18111,5795,0.242277826,0.703537532,0.054184642,Republican,0.461259707
18113,Indiana,Noble,2016,2016/18113,16890,0.231142688,0.722202487,0.046654825,Republican,0.491059799
18115,Indiana,Ohio,2016,2016/18115,2921,0.234851078,0.725094146,0.040054776,Republican,0.490243067
18117,Indiana,Orange,2016,2016/18117,8192,0.25,0.708374023,0.041625977,Republican,0.458374023
18119,Indiana,Owen,2016,2016/18119,8557,0.227416151,0.719060418,0.053523431,Republican,0.491644268
18121,Indiana,Parke,2016,2016/18121,6582,0.218930416,0.738833181,0.042236402,Republican,0.519902765
18123,Indiana,Perry,2016,2016/18123,8055,0.380136561,0.565611421,0.054252017,Republican,0.18547486
18125,Indiana,Pike,2016,2016/18125,5977,0.216998494,0.735820646,0.04718086,Republican,0.518822152
18127,Indiana,Porter,2016,2016/18127,77190,0.436274129,0.503070346,0.060655525,Republican,0.066796217
18129,Indiana,Posey,2016,2016/18129,12467,0.282425604,0.674099623,0.043474773,Republican,0.391674019
18131,Indiana,Pulaski,2016,2016/18131,5459,0.243084814,0.705990108,0.050925078,Republican,0.462905294
18133,Indiana,Putnam,2016,2016/18133,14715,0.228066599,0.722867822,0.049065579,Republican,0.494801223
18135,Indiana,Randolph,2016,2016/18135,10458,0.233887933,0.718779881,0.047332186,Republican,0.484891949
18137,Indiana,Ripley,2016,2016/18137,12810,0.192896175,0.765495706,0.041608119,Republican,0.572599532
18139,Indiana,Rush,2016,2016/18139,7214,0.211394511,0.733573607,0.055031882,Republican,0.522179096
18141,Indiana,St. Joseph,2016,2016/18141,110060,0.474759222,0.472660367,0.052580411,Democratic,-0.002098855
18143,Indiana,Scott,2016,2016/18143,9101,0.290297769,0.667399187,0.042303044,Republican,0.377101417
18145,Indiana,Shelby,2016,2016/18145,17994,0.236023119,0.706791153,0.057185729,Republican,0.470768034
18147,Indiana,Spencer,2016,2016/18147,9979,0.286702074,0.658583024,0.054714901,Republican,0.37188095
18149,Indiana,Starke,2016,2016/18149,9226,0.269781054,0.690114893,0.040104054,Republican,0.420333839
18151,Indiana,Steuben,2016,2016/18151,14566,0.257036935,0.695661129,0.047301936,Republican,0.438624193
18153,Indiana,Sullivan,2016,2016/18153,8559,0.246874635,0.717139853,0.035985512,Republican,0.470265218
18155,Indiana,Switzerland,2016,2016/18155,3699,0.251419303,0.691538254,0.057042444,Republican,0.440118951
18157,Indiana,Tippecanoe,2016,2016/18157,62515,0.436407262,0.492169879,0.071422859,Republican,0.055762617
18159,Indiana,Tipton,2016,2016/18159,7510,0.211318242,0.744207723,0.044474035,Republican,0.532889481
18161,Indiana,Union,2016,2016/18161,3291,0.217259192,0.742935278,0.03980553,Republican,0.525676086
18163,Indiana,Vanderburgh,2016,2016/18163,72507,0.39347925,0.558511592,0.048009158,Republican,0.165032342
18165,Indiana,Vermillion,2016,2016/18165,6939,0.299899121,0.650381899,0.04971898,Republican,0.350482778
18167,Indiana,Vigo,2016,2016/18167,39818,0.400095434,0.550931739,0.048972826,Republican,0.150836305
18169,Indiana,Wabash,2016,2016/18169,13468,0.224086724,0.729209979,0.046703297,Republican,0.505123255
18171,Indiana,Warren,2016,2016/18171,3930,0.213486005,0.73740458,0.049109415,Republican,0.523918575
18173,Indiana,Warrick,2016,2016/18173,29589,0.307073575,0.645949508,0.046976917,Republican,0.338875934
18175,Indiana,Washington,2016,2016/18175,11382,0.231593745,0.721226498,0.047179758,Republican,0.489632753
18177,Indiana,Wayne,2016,2016/18177,25579,0.32534501,0.626607764,0.048047226,Republican,0.301262755
18179,Indiana,Wells,2016,2016/18179,13185,0.196131968,0.758816837,0.045051195,Republican,0.562684869
18181,Indiana,White,2016,2016/18181,10053,0.257634537,0.68566597,0.056699493,Republican,0.428031433
18183,Indiana,Whitley,2016,2016/18183,15623,0.216283684,0.727005057,0.056711259,Republican,0.510721372
19001,Iowa,Adair,2016,2016/19001,3811,0.297297297,0.645762267,0.056940436,Republican,0.34846497
19003,Iowa,Adams,2016,2016/19003,2106,0.268281102,0.662393162,0.069325736,Republican,0.394112061
19005,Iowa,Allamakee,2016,2016/19005,6923,0.349703886,0.59121768,0.059078434,Republican,0.241513795
19007,Iowa,Appanoose,2016,2016/19007,6136,0.295632334,0.657268579,0.047099087,Republican,0.361636245
19009,Iowa,Audubon,2016,2016/19009,3412,0.316529894,0.626025791,0.057444314,Republican,0.309495897
19011,Iowa,Benton,2016,2016/19011,13844,0.337908119,0.594625831,0.06746605,Republican,0.256717712
19013,Iowa,Black Hawk,2016,2016/19013,64405,0.500473566,0.426612841,0.072913594,Democratic,-0.073860725
19015,Iowa,Boone,2016,2016/19015,14196,0.390321217,0.527190758,0.082488025,Republican,0.136869541
19017,Iowa,Bremer,2016,2016/19017,13538,0.395627124,0.532427242,0.071945635,Republican,0.136800118
19019,Iowa,Buchanan,2016,2016/19019,10252,0.387241514,0.537456106,0.07530238,Republican,0.150214592
19021,Iowa,Buena Vista,2016,2016/19021,8278,0.345010872,0.592292824,0.062696303,Republican,0.247281952
19023,Iowa,Butler,2016,2016/19023,7513,0.287102356,0.654998003,0.057899641,Republican,0.367895648
19025,Iowa,Calhoun,2016,2016/19025,5159,0.270982749,0.672223299,0.056793952,Republican,0.40124055
19027,Iowa,Carroll,2016,2016/19027,10544,0.313827769,0.629552352,0.056619879,Republican,0.315724583
19029,Iowa,Cass,2016,2016/19029,7125,0.273824561,0.668210526,0.057964912,Republican,0.394385965
19031,Iowa,Cedar,2016,2016/19031,9541,0.377214128,0.554973273,0.067812598,Republican,0.177759145
19033,Iowa,Cerro Gordo,2016,2016/19033,22965,0.429436098,0.506030917,0.064532985,Republican,0.076594818
19035,Iowa,Cherokee,2016,2016/19035,6258,0.26829658,0.669862576,0.061840844,Republican,0.401565996
19037,Iowa,Chickasaw,2016,2016/19037,6435,0.352136752,0.581507382,0.066355866,Republican,0.229370629
19039,Iowa,Clarke,2016,2016/19039,4454,0.328917827,0.609115402,0.061966771,Republican,0.280197575
19041,Iowa,Clay,2016,2016/19041,8617,0.260995706,0.682023906,0.056980388,Republican,0.4210282
19043,Iowa,Clayton,2016,2016/19043,9129,0.354584292,0.58242962,0.062986088,Republican,0.227845328
19045,Iowa,Clinton,2016,2016/19045,23067,0.437638184,0.488836867,0.073524949,Republican,0.051198682
19047,Iowa,Crawford,2016,2016/19047,6935,0.287094448,0.665753425,0.047152127,Republican,0.378658976
19049,Iowa,Dallas,2016,2016/19049,38252,0.410462198,0.505568336,0.083969466,Republican,0.095106138
19051,Iowa,Davis,2016,2016/19051,3882,0.251674395,0.701442555,0.04688305,Republican,0.449768161
19053,Iowa,Decatur,2016,2016/19053,3734,0.321638993,0.614890198,0.063470809,Republican,0.293251205
19055,Iowa,Delaware,2016,2016/19055,9241,0.319987014,0.616167081,0.063845904,Republican,0.296180067
19057,Iowa,Des Moines,2016,2016/19057,19103,0.429880124,0.498822175,0.071297702,Republican,0.068942051
19059,Iowa,Dickinson,2016,2016/19059,10354,0.295151632,0.652211706,0.052636662,Republican,0.357060073
19061,Iowa,Dubuque,2016,2016/19061,49721,0.459564369,0.471832827,0.068602804,Republican,0.012268458
19063,Iowa,Emmet,2016,2016/19063,4753,0.285503892,0.657269093,0.057227015,Republican,0.371765201
19065,Iowa,Fayette,2016,2016/19065,9975,0.369824561,0.563408521,0.066766917,Republican,0.19358396
19067,Iowa,Floyd,2016,2016/19067,8060,0.394416873,0.54280397,0.062779156,Republican,0.148387097
19069,Iowa,Franklin,2016,2016/19069,4968,0.300523349,0.636674718,0.062801932,Republican,0.336151369
19071,Iowa,Fremont,2016,2016/19071,3595,0.267872045,0.669541029,0.062586926,Republican,0.401668985
19073,Iowa,Greene,2016,2016/19073,4821,0.350757104,0.584940884,0.064302012,Republican,0.234183779
19075,Iowa,Grundy,2016,2016/19075,6872,0.27008149,0.658760186,0.071158324,Republican,0.388678696
19077,Iowa,Guthrie,2016,2016/19077,5750,0.301217391,0.630956522,0.067826087,Republican,0.32973913
19079,Iowa,Hamilton,2016,2016/19079,7694,0.354302054,0.580062386,0.06563556,Republican,0.225760333
19081,Iowa,Hancock,2016,2016/19081,5871,0.270311702,0.677397377,0.052290921,Republican,0.407085675
19083,Iowa,Hardin,2016,2016/19083,8533,0.326614321,0.615727177,0.057658502,Republican,0.289112856
19085,Iowa,Harrison,2016,2016/19085,7465,0.285465506,0.656664434,0.05787006,Republican,0.371198928
19087,Iowa,Henry,2016,2016/19087,9404,0.308804764,0.614525734,0.076669502,Republican,0.30572097
19089,Iowa,Howard,2016,2016/19089,4559,0.367843825,0.572713314,0.05944286,Republican,0.204869489
19091,Iowa,Humboldt,2016,2016/19091,5087,0.246117555,0.701395715,0.052486731,Republican,0.45527816
19093,Iowa,Ida,2016,2016/19093,3612,0.219269103,0.735049834,0.045681063,Republican,0.515780731
19095,Iowa,Iowa,2016,2016/19095,8904,0.346361186,0.584568733,0.069070081,Republican,0.238207547
19097,Iowa,Jackson,2016,2016/19097,10310,0.372162949,0.564888458,0.062948594,Republican,0.192725509
19099,Iowa,Jasper,2016,2016/19099,19034,0.373489545,0.55479668,0.071713775,Republican,0.181307135
19101,Iowa,Jefferson,2016,2016/19101,8156,0.454879843,0.45953899,0.085581167,Republican,0.004659147
19103,Iowa,Johnson,2016,2016/19103,76940,0.65245646,0.273511827,0.074031713,Democratic,-0.378944632
19105,Iowa,Jones,2016,2016/19105,10133,0.373729399,0.564492253,0.061778348,Republican,0.190762854
19107,Iowa,Keokuk,2016,2016/19107,4985,0.269207623,0.68004012,0.050752257,Republican,0.410832497
19109,Iowa,Kossuth,2016,2016/19109,8607,0.295457186,0.656790984,0.04775183,Republican,0.361333798
19111,Iowa,Lee,2016,2016/19111,16151,0.384805894,0.545043651,0.070150455,Republican,0.160237756
19113,Iowa,Linn,2016,2016/19113,117098,0.503296384,0.413243608,0.083460008,Democratic,-0.090052776
19115,Iowa,Louisa,2016,2016/19115,5008,0.329073482,0.612819489,0.058107029,Republican,0.283746006
19117,Iowa,Lucas,2016,2016/19117,4354,0.284565916,0.660771704,0.054662379,Republican,0.376205788
19119,Iowa,Lyon,2016,2016/19119,6377,0.144268465,0.814175945,0.04155559,Republican,0.66990748
19121,Iowa,Madison,2016,2016/19121,8636,0.310097267,0.620657712,0.069245021,Republican,0.310560445
19123,Iowa,Mahaska,2016,2016/19123,10632,0.246331828,0.699021821,0.054646351,Republican,0.452689992
19125,Iowa,Marion,2016,2016/19125,17816,0.307700943,0.615289627,0.07700943,Republican,0.307588684
19127,Iowa,Marshall,2016,2016/19127,17980,0.425583982,0.508676307,0.065739711,Republican,0.083092325
19129,Iowa,Mills,2016,2016/19129,7698,0.271499091,0.658222915,0.070277994,Republican,0.386723824
19131,Iowa,Mitchell,2016,2016/19131,5417,0.348532398,0.588886838,0.062580764,Republican,0.24035444
19133,Iowa,Monona,2016,2016/19133,4572,0.272747157,0.682414698,0.044838145,Republican,0.409667542
19135,Iowa,Monroe,2016,2016/19135,3865,0.273221216,0.682535576,0.044243208,Republican,0.40931436
19137,Iowa,Montgomery,2016,2016/19137,5044,0.260507534,0.681205393,0.058287074,Republican,0.420697859
19139,Iowa,Muscatine,2016,2016/19139,19434,0.430585572,0.493156324,0.076258104,Republican,0.062570752
19141,Iowa,O'Brien,2016,2016/19141,7406,0.177558736,0.776667567,0.045773697,Republican,0.599108831
19143,Iowa,Osceola,2016,2016/19143,3213,0.171802054,0.787737317,0.040460629,Republican,0.615935263
19145,Iowa,Page,2016,2016/19145,7044,0.25653038,0.694633731,0.048835889,Republican,0.43810335
19147,Iowa,Palo Alto,2016,2016/19147,4703,0.29725707,0.655113757,0.047629173,Republican,0.357856687
19149,Iowa,Plymouth,2016,2016/19149,13190,0.218726308,0.73388931,0.047384382,Republican,0.515163002
19151,Iowa,Pocahontas,2016,2016/19151,3865,0.24915912,0.699094437,0.051746442,Republican,0.449935317
19153,Iowa,Polk,2016,2016/19153,231555,0.517388957,0.403757207,0.078853836,Democratic,-0.113631751
19155,Iowa,Pottawattamie,2016,2016/19155,42680,0.359770384,0.572797563,0.067432052,Republican,0.213027179
19157,Iowa,Poweshiek,2016,2016/19157,9833,0.437709753,0.503000102,0.059290145,Republican,0.065290349
19159,Iowa,Ringgold,2016,2016/19159,2707,0.278167713,0.673808644,0.048023642,Republican,0.395640931
19161,Iowa,Sac,2016,2016/19161,5212,0.243668457,0.710475825,0.045855718,Republican,0.466807368
19163,Iowa,Scott,2016,2016/19163,86220,0.469032707,0.454059383,0.07690791,Democratic,-0.014973324
19165,Iowa,Shelby,2016,2016/19165,6370,0.260910518,0.68477237,0.054317111,Republican,0.423861852
19167,Iowa,Sioux,2016,2016/19167,18194,0.126415302,0.812630538,0.060954161,Republican,0.686215236
19169,Iowa,Story,2016,2016/19169,50667,0.507411135,0.384036947,0.108551917,Democratic,-0.123374188
19171,Iowa,Tama,2016,2016/19171,8752,0.365173675,0.567984461,0.066841865,Republican,0.202810786
19173,Iowa,Taylor,2016,2016/19173,3029,0.250247606,0.69692968,0.052822714,Republican,0.446682073
19175,Iowa,Union,2016,2016/19175,5832,0.329561043,0.604423868,0.066015089,Republican,0.274862826
19177,Iowa,Van Buren,2016,2016/19177,3561,0.237292895,0.709632126,0.053074979,Republican,0.472339231
19179,Iowa,Wapello,2016,2016/19179,15149,0.369265298,0.575285497,0.055449205,Republican,0.206020199
19181,Iowa,Warren,2016,2016/19181,27300,0.381355311,0.542637363,0.076007326,Republican,0.161282051
19183,Iowa,Washington,2016,2016/19183,10929,0.360783237,0.564827523,0.07438924,Republican,0.204044286
19185,Iowa,Wayne,2016,2016/19185,2940,0.244557823,0.703741497,0.05170068,Republican,0.459183673
19187,Iowa,Webster,2016,2016/19187,17430,0.361732645,0.576936317,0.061331038,Republican,0.215203672
19189,Iowa,Winnebago,2016,2016/19189,5787,0.333678936,0.595645412,0.070675652,Republican,0.261966477
19191,Iowa,Winneshiek,2016,2016/19191,11362,0.462418588,0.470339729,0.067241683,Republican,0.007921141
19193,Iowa,Woodbury,2016,2016/19193,43718,0.370785489,0.565602269,0.063612242,Republican,0.19481678
19195,Iowa,Worth,2016,2016/19195,4257,0.359408034,0.57622739,0.064364576,Republican,0.216819356
19197,Iowa,Wright,2016,2016/19197,6026,0.314636575,0.63060073,0.054762695,Republican,0.315964155
20001,Kansas,Allen,2016,2016/20001,5454,0.262742941,0.669416942,0.067840117,Republican,0.406674001
20003,Kansas,Anderson,2016,2016/20003,3350,0.200597015,0.726865672,0.072537313,Republican,0.526268657
20005,Kansas,Atchison,2016,2016/20005,6575,0.302509506,0.61581749,0.081673004,Republican,0.313307985
20007,Kansas,Barber,2016,2016/20007,2252,0.126998224,0.821492007,0.051509769,Republican,0.694493783
20009,Kansas,Barton,2016,2016/20009,10269,0.179082676,0.768137112,0.052780212,Republican,0.589054436
20011,Kansas,Bourbon,2016,2016/20011,6093,0.219268012,0.726079107,0.05465288,Republican,0.506811095
20013,Kansas,Brown,2016,2016/20013,4036,0.21382557,0.720019822,0.066154609,Republican,0.506194252
20015,Kansas,Butler,2016,2016/20015,27657,0.237661352,0.689626496,0.072712152,Republican,0.451965144
20017,Kansas,Chase,2016,2016/20017,1369,0.23082542,0.707815924,0.061358656,Republican,0.476990504
20019,Kansas,Chautauqua,2016,2016/20019,1481,0.133018231,0.834571236,0.032410533,Republican,0.701553005
20021,Kansas,Cherokee,2016,2016/20021,8620,0.232598608,0.717169374,0.050232019,Republican,0.484570766
20023,Kansas,Cheyenne,2016,2016/20023,1407,0.128642502,0.833688699,0.037668799,Republican,0.705046198
20025,Kansas,Clark,2016,2016/20025,1005,0.119402985,0.820895522,0.059701493,Republican,0.701492537
20027,Kansas,Clay,2016,2016/20027,3820,0.177225131,0.756806283,0.065968586,Republican,0.579581152
20029,Kansas,Cloud,2016,2016/20029,3930,0.193638677,0.742748092,0.063613232,Republican,0.549109415
20031,Kansas,Coffey,2016,2016/20031,4068,0.178711898,0.749754179,0.071533923,Republican,0.571042281
20033,Kansas,Comanche,2016,2016/20033,867,0.117647059,0.824682814,0.057670127,Republican,0.707035755
20035,Kansas,Cowley,2016,2016/20035,12621,0.281356469,0.655257111,0.063386419,Republican,0.373900642
20037,Kansas,Crawford,2016,2016/20037,14891,0.349137063,0.579141763,0.071721174,Republican,0.230004701
20039,Kansas,Decatur,2016,2016/20039,1452,0.122589532,0.833333333,0.044077135,Republican,0.710743802
20041,Kansas,Dickinson,2016,2016/20041,8210,0.195980512,0.734348356,0.069671133,Republican,0.538367844
20043,Kansas,Doniphan,2016,2016/20043,3378,0.173771462,0.771462404,0.054766134,Republican,0.597690941
20045,Kansas,Douglas,2016,2016/20045,50087,0.6228163,0.293249745,0.083933955,Democratic,-0.329566554
20047,Kansas,Edwards,2016,2016/20047,1319,0.160727824,0.786201668,0.053070508,Republican,0.625473844
20049,Kansas,Elk,2016,2016/20049,1259,0.127084988,0.832406672,0.04050834,Republican,0.705321684
20051,Kansas,Ellis,2016,2016/20051,11947,0.229513685,0.708629782,0.061856533,Republican,0.479116096
20053,Kansas,Ellsworth,2016,2016/20053,2679,0.194475551,0.734975737,0.070548712,Republican,0.540500187
20055,Kansas,Finney,2016,2016/20055,10159,0.314499459,0.625061522,0.06043902,Republican,0.310562063
20057,Kansas,Ford,2016,2016/20057,7718,0.27844001,0.662606893,0.058953097,Republican,0.384166883
20059,Kansas,Franklin,2016,2016/20059,10965,0.26374829,0.655266758,0.080984952,Republican,0.391518468
20061,Kansas,Geary,2016,2016/20061,7504,0.362739872,0.5695629,0.067697228,Republican,0.206823028
20063,Kansas,Gove,2016,2016/20063,1343,0.110945644,0.848845867,0.040208488,Republican,0.737900223
20065,Kansas,Graham,2016,2016/20065,1284,0.146417445,0.798286604,0.05529595,Republican,0.651869159
20067,Kansas,Grant,2016,2016/20067,2389,0.184596065,0.755127668,0.060276266,Republican,0.570531603
20069,Kansas,Gray,2016,2016/20069,2066,0.127299129,0.821878025,0.050822846,Republican,0.694578896
20071,Kansas,Greeley,2016,2016/20071,650,0.127692308,0.821538462,0.050769231,Republican,0.693846154
20073,Kansas,Greenwood,2016,2016/20073,2840,0.170774648,0.76056338,0.068661972,Republican,0.589788732
20075,Kansas,Hamilton,2016,2016/20075,876,0.138127854,0.804794521,0.057077626,Republican,0.666666667
20077,Kansas,Harper,2016,2016/20077,2578,0.152443755,0.7742436,0.073312645,Republican,0.621799845
20079,Kansas,Harvey,2016,2016/20079,14916,0.339769375,0.581120944,0.079109681,Republican,0.241351569
20081,Kansas,Haskell,2016,2016/20081,1354,0.180945347,0.768094535,0.050960118,Republican,0.587149188
